100000	0.9	Ebola	0.25	10
<person.Person object at 0x10990f908>	<person.Person object at 0x109eabef0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10985bc88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109d0d9e8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1096e7908>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a01a470>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a26fe48>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109312080>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109663b70>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1097471d0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1095194a8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109ddff98>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109d51f28>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109f3a400>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109c1ef98>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109651c88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a3f0fd0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a206160>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109549b00>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a0b3a58>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a17b128>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a1e2d68>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109ecec88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109885b70>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a40c8d0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109e59128>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109be8c88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1098e2748>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109a6e470>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10920d6d8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109960940>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a242860>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109f22908>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109c30860>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a13fc88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109cb94a8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109ad6828>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109774048>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a1e8668>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109bc1b70>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a400d30>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1094091d0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1099c09e8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a014198>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109e6cb70>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109599f98>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a3d0c88>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a4264a8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1097c8e80>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109ee3860>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10932ada0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109522b70>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1093b72b0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a0024e0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a230080>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1095655c0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a0c7898>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1095bd0f0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x10a3fc8d0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109987860>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109216d30>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109f85d68>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109af76a0>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109e5f780>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1095e7cf8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109d633c8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x1092975f8>	False	True	None
<person.Person object at 0x10990f908>	<person.Person object at 0x109cd6908>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109445940>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1098ac7f0>	False	False	Ebola
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a23f160>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a522a90>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10944fb70>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109219fd0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109443438>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10935dc50>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109dac438>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a1127b8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109804278>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1095c0400>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109a04748>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a08cf98>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109bc6b38>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a035748>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109f3def0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1095e1940>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109a857f0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109eb7fd0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109cda240>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a0b37b8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109777b70>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109e4ef28>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109513780>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1099d3e10>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109fe1a58>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109ead588>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a26f278>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109f49748>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109c051d0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109f8bdd8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10980a710>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a24d438>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109762dd8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a418be0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x108eb4f28>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10951f160>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1091ef668>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109565c50>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109343518>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10975cb00>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109cc15f8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109c48ac8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109fcfe48>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1098d0f98>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109f2b908>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10989a080>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1096f3940>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109c430b8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1098d9160>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109a8e080>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109ff3400>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109996e48>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109ba5cc0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1093d6be0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109bdb6d8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109bc3550>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1094582b0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109300f98>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109861a58>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a1d68d0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a071c18>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109d273c8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109c02b38>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109cd3da0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a2549b0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10945e9e8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a13cc18>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x109fdc7f0>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1099b7198>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10a27e748>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x10923e4a8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1099e3748>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x108ec0cf8>	False	True	None
<person.Person object at 0x1099187b8>	<person.Person object at 0x1097cef60>	False	True	None
